"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","WT01","WT02","WT03","WT07","WT08"
"USW00003145","YUMA MCAS, AZ US","2016-11-12","0.00","0.0","0.0","87","63",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-11-13","0.00","0.0","0.0","89","62",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-11-14","0.00","0.0","0.0","90","59",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-11-15","0.00","0.0","0.0","90","59",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-11-16","0.00","0.0",,"83","62",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-11-17","0.00","0.0","0.0","73","59",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-11-18","0.00","0.0","0.0","75","53",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-11-19","0.00","0.0","0.0","76","51",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-11-20","0.01","0.0","0.0","71","53",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-11-21","0.00","0.0","0.0","73","56",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-11-22","0.00","0.0","0.0","76","50",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-11-23","0.00","0.0","0.0","78","52",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-11-24","0.00","0.0","0.0","76","56",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-11-25","0.00","0.0","0.0","78","53",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-11-26","0.00","0.0","0.0","66","48",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-11-27","0.03","0.0","0.0","69","49",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-11-28","0.00","0.0","0.0","68","44",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-11-29","0.00","0.0","0.0","68","49",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-11-30","0.00","0.0","0.0","67","42",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2016-12-01","0.00","0.0","0.0","68","43",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2016-12-02","0.00","0.0","0.0","66","49",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-03","0.00","0.0","0.0","68","52",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-04","0.00","0.0","0.0","73","49",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-05","0.00","0.0","0.0","73","44",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-06","0.00","0.0","0.0","71","48",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-07","0.00","0.0","0.0","69","48",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-08","0.00","0.0","0.0","70","46",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-09","0.00","0.0","0.0","71","49",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-10","0.00","0.0","0.0","76","50",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-11","0.00","0.0","0.0","76","53",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-12","0.00","0.0","0.0","76","53",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-13","0.00","0.0","0.0","77","52",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-14","0.00","0.0","0.0","81","54",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-15","0.01","0.0","0.0","76","54",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-16","0.00","0.0","0.0","82","59",,,,"    1","    1"
"USW00003145","YUMA MCAS, AZ US","2016-12-17","0.00","0.0","0.0","63","45",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2016-12-18","0.00","0.0","0.0","60","42",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-19","0.00","0.0","0.0","64","48",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-20","0.00","0.0","0.0","70","54",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-21","0.21","0.0","0.0","68","52",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-22","0.35","0.0","0.0","59","51","    1",,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-23","0.00","0.0","0.0","66","53",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-24","0.19","0.0","0.0","59","47","    1",,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-25","0.00","0.0","0.0","58","40",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-26","0.00","0.0","0.0","60","42",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-27","0.00","0.0","0.0","63","47",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-28","0.00","0.0","0.0","65","50",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-29","0.00","0.0","0.0","71","55",,,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-30","0.14","0.0","0.0","70","52","    1",,,,
"USW00003145","YUMA MCAS, AZ US","2016-12-31","0.01",,"0.0","67","49","    1","    1",,,
"USW00003145","YUMA MCAS, AZ US","2017-01-01","0.16","0.0","0.0","61","50","    1",,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-02","0.00","0.0","0.0","61","50",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-03","0.00","0.0","0.0","62","50",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-04","0.00","0.0","0.0","67","48",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-05","0.00","0.0","0.0","73","51",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-06","0.00","0.0","0.0","63","49",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-07","0.00","0.0","0.0","64","43",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-08","0.00","0.0","0.0","72","48",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-09","0.00","0.0","0.0","70","52",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-10","0.00","0.0","0.0","69","49",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-11","0.00","0.0","0.0","71","50",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-12","0.00","0.0","0.0","67","50",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-13","0.00","0.0","0.0","68","53",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-14","0.00","0.0","0.0","72","47",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-15","0.00","0.0","0.0","68","51",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-16","0.00","0.0",,"69","51",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-17","0.00","0.0","0.0","67","46",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2017-01-18","0.00","0.0","0.0","69","44",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-19","0.02","0.0","0.0","69","53",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-20","0.13","0.0","0.0","66","48","    1",,,"    1","    1"
"USW00003145","YUMA MCAS, AZ US","2017-01-21","0.00","0.0","0.0","65","48",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-22","0.00","0.0","0.0","68","47",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2017-01-23","0.00","0.0","0.0","66","49",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-24","0.00","0.0","0.0","60","40",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-25","0.00","0.0","0.0","62","39",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-26","0.00","0.0","0.0","61","42",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-27","0.00","0.0","0.0","60","47",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-28","0.00","0.0","0.0","66","45",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-29","0.00","0.0","0.0","73","49",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-30","0.00","0.0","0.0","77","52",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-01-31","0.00","0.0","0.0","77","47",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-01","0.00","0.0","0.0","77","46",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-02","0.00","0.0","0.0","76","49",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-03","0.00","0.0","0.0","77","51",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-04","0.00","0.0","0.0","75","50",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-05","0.00","0.0","0.0","75","49",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-06","0.00","0.0","0.0","71","53",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-07","0.00","0.0","0.0","79","53",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-08","0.00","0.0","0.0","82","54",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-09","0.00","0.0","0.0","86","59",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2017-02-10","0.00","0.0","0.0","85","59",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-11","0.02","0.0","0.0","71","60",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-12","0.01","0.0","0.0","75","56",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-13","0.00","0.0","0.0","79","60",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-14","0.00","0.0","0.0","79","56",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-15","0.00","0.0","0.0","80","56",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-16","0.00","0.0","0.0","81","53",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-17","0.00","0.0","0.0","73","61",,,,"    1","    1"
"USW00003145","YUMA MCAS, AZ US","2017-02-18","0.83","0.0","0.0","65","52","    1",,,"    1",
"USW00003145","YUMA MCAS, AZ US","2017-02-19","0.00","0.0","0.0","68","54",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-20","0.00","0.0","0.0","72","53",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-21","0.00","0.0","0.0","80","55",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-22","0.00","0.0","0.0","78","56",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-23","0.00","0.0","0.0","66","51",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-24","0.00","0.0","0.0","66","45",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-25","0.00","0.0","0.0","69","45",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-26","0.00","0.0",,"71","53",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-27","0.20",,"0.0","67","51",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-02-28","0.00","0.0",,"68","54",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-01","0.00","0.0","0.0","72","49",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-02","0.00","0.0","0.0",,"54",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-03","0.00","0.0","0.0","81","56",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-04","0.00","0.0","0.0","80","51",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-05","0.00","0.0","0.0","71","59",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-06","0.00","0.0","0.0","68","49",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-07","0.00","0.0","0.0","76","48",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-08","0.00","0.0","0.0","84","53",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-09","0.00","0.0","0.0","89","56",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-10","0.00","0.0","0.0","91","57",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-11","0.00","0.0","0.0","93","60",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-12","0.00","0.0",,"95","59",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-13","0.00","0.0","0.0","95","59",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-14","0.00","0.0",,"96","61",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-15","0.00","0.0","0.0","94","65",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-16","0.00","0.0","0.0","95","63",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2017-03-17","0.00","0.0","0.0","95","63",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-18","0.00","0.0","0.0","96","64",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-19","0.00","0.0","0.0","98","66",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-20","0.00","0.0","0.0","94","67",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-21","0.00","0.0","0.0","88","64",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-22","0.19","0.0","0.0","81","58",,,"    1","    1",
"USW00003145","YUMA MCAS, AZ US","2017-03-23","0.00","0.0","0.0","75","55",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-24","0.00","0.0","0.0","81","53",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-25","0.00","0.0","0.0","83","59",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-26","0.00","0.0","0.0","83","59",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-27","0.00","0.0","0.0","81","59",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-28","0.00","0.0","0.0","82","59",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-29","0.00","0.0","0.0","88","61",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-03-30","0.00","0.0","0.0","92","59",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2017-03-31","0.00","0.0","0.0","76","55",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-01","0.00","0.0","0.0","83","55",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-02","0.00","0.0","0.0","88","58",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-03","0.00","0.0","0.0","87","62",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-04","0.00","0.0","0.0","86","59",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-05","0.00","0.0","0.0","88","62",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-06","0.00","0.0","0.0","92","59",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2017-04-07","0.00","0.0","0.0","92","66",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-08","0.00","0.0","0.0","86","62",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-09","0.00","0.0","0.0","81","56",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-10","0.00","0.0","0.0","86","55",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-11","0.00","0.0","0.0","89","58",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-12","0.00","0.0","0.0","91","62",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-13","0.00","0.0","0.0","89","65",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-14","0.00","0.0","0.0","85","59",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-15","0.00","0.0","0.0","88","56",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-16","0.00","0.0","0.0","92","62",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-17","0.00","0.0","0.0","92","62",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-18","0.00","0.0","0.0","95","67",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-19","0.00","0.0","0.0","91","67",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-20","0.00","0.0","0.0","93","64",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-21","0.00","0.0","0.0","95","65",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-22","0.00","0.0","0.0","99","64",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-23","0.00","0.0","0.0","98","65",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-24","0.00","0.0","0.0","92","66",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-25","0.00","0.0","0.0","87","66",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-26","0.00","0.0","0.0","93","61",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-27","0.00","0.0","0.0","93","65",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-28","0.00","0.0","0.0","88","68",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-29","0.00","0.0","0.0","85","65",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-04-30","0.00","0.0","0.0","92","57",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-01","0.00","0.0","0.0","95","61",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-02","0.00","0.0",,"100","66",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-03","0.00","0.0","0.0","101","69",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-04","0.00","0.0","0.0","104","70",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2017-05-05","0.00","0.0",,"106","74",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-06","0.00","0.0","0.0","88","58",,,,"    1","    1"
"USW00003145","YUMA MCAS, AZ US","2017-05-07","0.00","0.0","0.0","73","56",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2017-05-08","0.06","0.0","0.0","76","58",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-09","0.00","0.0","0.0","71","58",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-10","0.08","0.0","0.0","80","59",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-11","0.00","0.0","0.0","90","62",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2017-05-12","0.00","0.0","0.0","98","67",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-13","0.00","0.0","0.0","92","71",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-14","0.00","0.0","0.0","90","67",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-15","0.00","0.0","0.0","78","61",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-16","0.00","0.0",,"82","56",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-17","0.00","0.0","0.0","86","62",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-18","0.00","0.0","0.0","89","60",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-19","0.00","0.0","0.0","90","65",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-20","0.00","0.0","0.0","99","64",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-21","0.00","0.0","0.0","103","69",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-22","0.00","0.0","0.0","106","71",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2017-05-23","0.00","0.0","0.0","109","75",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-24","0.00","0.0","0.0","109","73",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-25","0.00","0.0","0.0","102","69",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-26","0.00","0.0","0.0","93","65",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-27","0.00","0.0","0.0","96","65",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-28","0.00","0.0","0.0","102","68",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-29","0.00","0.0","0.0","104","72",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-30","0.00","0.0","0.0","100","74",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-05-31","0.00","0.0",,"98","70",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-01","0.00","0.0","0.0","93","71",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-02","0.00","0.0","0.0","98","66",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-03","0.00","0.0","0.0","105","72",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-04","0.00","0.0","0.0","105","77",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-05","0.00","0.0","0.0","105","75",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-06","0.00","0.0","0.0","102","77",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-07","0.00","0.0","0.0","102","74",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-08","0.00","0.0","0.0","105","74",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-09","0.00","0.0","0.0","103","74",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-10","0.00","0.0","0.0","100","73",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-11","0.00","0.0","0.0","95","71",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-12","0.00","0.0","0.0","91","63",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-13","0.00","0.0","0.0","98","67",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-14","0.00","0.0","0.0","104","68",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-15","0.00","0.0","0.0",,"73",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-16","0.00","0.0","0.0","109","75",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-17","0.00","0.0","0.0","110","74",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-18","0.00","0.0","0.0","112","76",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-19","0.00","0.0","0.0","115","79",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-20","0.00","0.0","0.0","120","82",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-21","0.00","0.0","0.0","115","83",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-22","0.00","0.0","0.0","106","82",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-23","0.00","0.0","0.0","110","80",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-24","0.00","0.0","0.0","117","80",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-25","0.00","0.0","0.0","113","84",,,"    1",,
"USW00003145","YUMA MCAS, AZ US","2017-06-26","0.00","0.0","0.0","113","83",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-27","0.00","0.0","0.0","113","79",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-28","0.00","0.0","0.0","109","75",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-29","0.00","0.0","0.0","106","79",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-06-30","0.00","0.0","0.0","107","77",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2017-07-01","0.00","0.0","0.0","108","80",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-02","0.00","0.0","0.0","106","81",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-03","0.00","0.0","0.0","108","82",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2017-07-04","0.00","0.0","0.0","111","81",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-05","0.00","0.0","0.0","113","87",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-06","0.00","0.0","0.0","114","84",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-07","0.00","0.0","0.0","118","87",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-08","0.00","0.0","0.0","108","88",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-09","0.00","0.0","0.0","106","84",,,"    1",,"    1"
"USW00003145","YUMA MCAS, AZ US","2017-07-10","0.00","0.0","0.0","109","86",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-11","0.00","0.0","0.0","107","85",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-12","0.00","0.0","0.0","110","84",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-13","0.00","0.0","0.0","108","84",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-14","0.00","0.0","0.0","109","85",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-15","0.00","0.0",,"106","85",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-16","0.00","0.0","0.0","105","88",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-17","0.00","0.0","0.0","104","87",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-18","0.00","0.0","0.0","106","87",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-19","0.00","0.0","0.0","104","89",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-20","0.00","0.0","0.0","106","86",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-21","0.00","0.0","0.0","107","85",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-22","0.00","0.0","0.0","108","87",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-23","0.00","0.0","0.0","102","87",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-24","0.00","0.0","0.0","99","85",,,"    1",,
"USW00003145","YUMA MCAS, AZ US","2017-07-25","0.00","0.0","0.0","105","85",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-26","0.00","0.0","0.0","109","82",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-27","0.00","0.0","0.0","110","84",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-28","0.00","0.0","0.0","104","86",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2017-07-29","0.00","0.0","0.0","105","85",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-30","0.00","0.0","0.0","105","85",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-07-31","0.00","0.0",,"111","89",,,"    1",,
"USW00003145","YUMA MCAS, AZ US","2017-08-01","0.09","0.0","0.0","105","83",,,"    1",,
"USW00003145","YUMA MCAS, AZ US","2017-08-02","0.00","0.0","0.0","108","89",,,"    1",,
"USW00003145","YUMA MCAS, AZ US","2017-08-03","0.00","0.0","0.0","107","86",,,"    1",,"    1"
"USW00003145","YUMA MCAS, AZ US","2017-08-04","0.00","0.0","0.0","108","87",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-08-05","0.00","0.0","0.0","107","86",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-08-06","0.00","0.0","0.0","106","85",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-08-07","0.00","0.0",,"108","83",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-08-08","0.00","0.0","0.0","110","83",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-08-09","0.00","0.0","0.0","111","82",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-08-10","0.00","0.0","0.0","106","87",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-08-11","0.00","0.0","0.0","109","88",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-08-12","0.00","0.0","0.0","106","87",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-08-13","0.00","0.0","0.0","107","88",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-08-14","0.00","0.0","0.0","107","84",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-08-15","0.00","0.0","0.0","103","80",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-08-16","0.00","0.0",,"102","77",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-08-17","0.00","0.0","0.0","103","78",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-08-18","0.00","0.0","0.0","106","78",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-08-19","0.00","0.0","0.0","107","79",,,,,
"USW00003145","YUMA MCAS, AZ US","2017-08-20","0.00","0.0","0.0","106","83",,,,,
